,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
372,373,8.373684470874831e-05,0.048989607166660454
373,374,8.144716491886861e-05,0.04851396612830772
374,375,7.92200906829521e-05,0.04804280636356917
375,376,7.705391036605391e-05,0.04757608833209781
376,377,7.494695911880456e-05,0.04711377278943485
377,378,7.289761760287394e-05,0.04665582078588426
378,379,7.09043107441909e-05,0.04620219366536005
379,380,6.896550652579769e-05,0.045752853064217724
380,381,6.707971480912622e-05,0.0453077609100645
381,382,6.524548619168957e-05,0.044866879420549344
382,383,6.346141089119683e-05,0.04443017110213954
383,384,6.172611766741554e-05,0.0439975987488751
384,385,6.003827276179763e-05,0.04356912544110725
385,386,5.8396578880182126e-05,0.04314471454422464
386,387,5.67997741911519e-05,0.0427243297073594
387,388,5.524663136113883e-05,0.04230793486207951
388,389,5.373595660729258e-05,0.04189549422107097
389,390,5.226658878298984e-05,0.04148697227680043
390,391,5.0837398486547336e-05,0.04108233380016724
391,392,4.944728719080693e-05,0.04068154383914557
392,393,4.809518640147559e-05,0.040284567717410624
393,394,4.6780056836115413e-05,0.039891371032955814
394,395,4.550088762556026e-05,0.039501919656698914
395,396,4.425669553498324e-05,0.039116179731076284
396,397,4.304652421271982e-05,0.038734117668629775
397,398,4.186944345163646e-05,0.03835570015058343
398,399,4.0724548477699685e-05,0.037980894125409725
399,400,3.961095925197888e-05,0.037609666807390085
400,401,3.852781979607478e-05,0.03724198567516557
401,402,3.747429753464537e-05,0.03687781847028149
402,403,3.6449582653808044e-05,0.03651713319572514
403,404,3.545288748230124e-05,0.036159898114454636
404,405,3.44834458821941e-05,0.03580608174792521
405,406,3.354051266335478e-05,0.035455652874607724
406,407,3.2623363009021134e-05,0.03510858052850141
407,408,3.1731291920023e-05,0.03476483399764352
408,409,3.0863613672993395e-05,0.0344243828226144
409,410,3.001966129112521e-05,0.03408719679503658
410,411,2.9198786036022106e-05,0.03375324595607054
411,412,2.8400356904656476e-05,0.033422500594910254
412,413,2.7623760147310605e-05,0.03309493124727214
413,414,2.6868398795287796e-05,0.03277050869388154
414,415,2.6133692201169012e-05,0.03244920395896078
415,416,2.541907559461265e-05,0.032130988308708974
416,417,2.4723999645481776e-05,0.03181583324978643
417,418,2.4047930045290045e-05,0.03150371052779266
418,419,2.3390347092644426e-05,0.0311945921257476
419,420,2.2750745297561714e-05,0.03088845026256848
420,421,2.2128632989670827e-05,0.03058525739154827
421,422,2.152353194306844e-05,0.030284986198832797
422,423,2.0934977007280864e-05,0.0299876096019005
423,424,2.0362515749883237e-05,0.02969310074803677
424,425,1.9805708109665865e-05,0.029401433012818057
425,426,1.926412605679495e-05,0.029112579998585963
426,427,1.8737353265851908e-05,0.028826515532931696
427,428,1.8224984795089938e-05,0.028543213667176937
428,429,1.772662677290704e-05,0.028262648674856727
429,430,1.7241896099973175e-05,0.02798479505020679
430,431,1.67704201496921e-05,0.027709627506648515
431,432,1.6311836486315734e-05,0.02743712097528095
432,433,1.586579258183729e-05,0.02716725060337244
433,434,1.543194554898264e-05,0.02689999175285296
434,435,1.5009961875755984e-05,0.026635319998815743
435,436,1.4599517169644471e-05,0.02637321112801516
436,437,1.4200295906707794e-05,0.02611364113737158
437,438,1.381199119265819e-05,0.025856586232477774
438,439,1.343430452227512e-05,0.02560202282611146
439,440,1.3066945554918163e-05,0.02534992753674814
440,441,1.270963188715335e-05,0.02510027718708019
441,442,1.2362088837036822e-05,0.024853048802541133
442,443,1.2024049235281886e-05,0.024608219609828508
443,444,1.1695253216204016e-05,0.0243657670354388
444,445,1.1375448021211376e-05,0.02412566870420063
445,446,1.106438780129615e-05,0.02388790243781791
446,447,1.0761833431960355e-05,0.023652446253410342
447,448,1.0467552324922025e-05,0.023419278362067586
448,449,1.0181318253477123e-05,0.02318837716740274
449,450,9.902911176640217e-06,0.022959721264112387
450,451,9.632117068725243e-06,0.022733289436541626
451,452,9.368727758696238e-06,0.022509060657256774
452,453,9.112540764744104e-06,0.022287014085618617
453,454,8.863359144961613e-06,0.02206712906636754
454,455,8.620991340246853e-06,0.02184938512820922
455,456,8.385251029863205e-06,0.021633761982409294
456,457,8.155956988997737e-06,0.02142023952139116
457,458,7.932932946763671e-06,0.02120879781734275
458,459,7.716007452973628e-06,0.020999417120827313
459,460,7.505013745912059e-06,0.02079207785940218
460,461,7.299789622994268e-06,0.020586760636239765
461,462,7.100177317087564e-06,0.020383446228761315
462,463,6.906023376163084e-06,0.020182115587270122
463,464,6.717178542725577e-06,0.019982749833597935
464,465,6.533497641125763e-06,0.0197853302597506
465,466,6.354839466093942e-06,0.0195898383265678
466,467,6.1810666721617835e-06,0.01939625566238401
467,468,6.012045670744648e-06,0.01920456406169746
468,469,5.847646525669603e-06,0.019014745483848405
469,470,5.687742853588418e-06,0.018826782051700408
470,471,5.532211727610203e-06,0.018640656050331383
471,472,5.3809335810450776e-06,0.018456349925729088
472,473,5.2337921179201885e-06,0.01827384628349693
473,474,5.09067422160836e-06,0.018093127887563676
474,475,4.9514698688968295e-06,0.017914177658901798
475,476,4.816072044500075e-06,0.01773697867425217
476,477,4.684376660457623e-06,0.017561514164856407
477,478,4.556282474421636e-06,0.017387767515195107
478,479,4.4316910122743636e-06,0.0172157222617374
479,480,4.310506492744004e-06,0.017045362091690386
480,481,4.192635753796914e-06,0.01687667084176403
481,482,4.077988181028225e-06,0.016709632496937354
482,483,3.966475637273703e-06,0.016544231189232428
483,484,3.858012396107391e-06,0.01638045119650311
484,485,3.7525150748951575e-06,0.01621827694121658
485,486,3.649902571067898e-06,0.016057692989257966
486,487,3.5500959996159764e-06,0.01589868404873318
487,488,3.4530186331371837e-06,0.015741234968778994
488,489,3.3585958417736705e-06,0.01558533073838586
489,490,3.2667550364795517e-06,0.01543095648522319
490,491,3.177425613620777e-06,0.015278097474473729
491,492,3.090538899686024e-06,0.01512673910767659
492,493,3.006028098662128e-06,0.014976866921575294
493,494,2.923828242185067e-06,0.014828466586975564
494,495,2.8438761378035693e-06,0.014681523907609573
495,496,2.766110320462367e-06,0.014536024819005622
496,497,2.6904710067610083e-06,0.014391955387370259
497,498,2.616900047769377e-06,0.014249301808471837
498,499,2.5453408843967296e-06,0.014108050406536066
499,500,2.475738504648106e-06,0.013968187633147555
500,501,2.4080393998815453e-06,0.013829700066156803
501,502,2.3421915255061876e-06,0.013692574408597946
502,503,2.278144260015047e-06,0.013556797487612293
503,504,2.215848366016182e-06,0.01342235625337862
504,505,2.155255952041024e-06,0.013289237778050245
505,506,2.0963204365731514e-06,0.013157429254704422
506,507,2.038996511855018e-06,0.013026917996291187
507,508,1.983240109693085e-06,0.012897691434596292
508,509,1.92900836570864e-06,0.012769737119209146
509,510,1.8762595878074606e-06,0.012643042716494968
510,511,1.8249532253156175e-06,0.012517596008581489
511,512,1.775049835006648e-06,0.01239338489234465
512,513,1.726511052790869e-06,0.01227039737840685
513,514,1.6792995631842444e-06,0.012148621590143516
514,515,1.6333790723299657e-06,0.012028045762689454
515,516,1.5887142769122065e-06,0.011908658241961634
516,517,1.5452708405083726e-06,0.011790447483683741
517,518,1.5030153651673928e-06,0.011673402052418957
518,519,1.4619153662076556e-06,0.011557510620608835
519,520,1.4219392464598357e-06,0.01144276196762295
520,521,1.3830562743955e-06,0.011329144978810657
521,522,1.3452365577037995e-06,0.011216648644564398
522,523,1.308451020975987e-06,0.011105262059387444
523,524,1.27267138561038e-06,0.010994974420968529
524,525,1.2378701447213203e-06,0.01088577502926491
525,526,1.2040205441543606e-06,0.010777653285592326
526,527,1.171096561947138e-06,0.010670598691720157
527,528,1.1390728856808252e-06,0.010564600848975148
528,529,1.1079248979362077e-06,0.010459649457351339
529,530,1.0776286524238898e-06,0.010355734314628107
530,531,1.048160858219127e-06,0.01025284531549242
531,532,1.0194988616651912e-06,0.010150972450669649
532,533,9.91620627610601e-07,0.010050105806061804
533,534,9.645047245321337e-07,0.009950235561891008
534,535,9.381303066602342e-07,0.009851351991849722
535,536,9.124770976587371e-07,0.00975344546225998
536,537,8.875253765250335e-07,0.009656506431234835
537,538,8.632559603816148e-07,0.00956052544785102
538,539,8.39650192263619e-07,0.009465493151326498
539,540,8.16689924576508e-07,0.009371400270201669
540,541,7.943575062174801e-07,0.009278237621533347
541,542,7.726357681425711e-07,0.009185996110087524
542,543,7.515080115982897e-07,0.00909466672754633
543,544,7.309579942438305e-07,0.009004240551715337
544,545,7.109699176055528e-07,0.00891470874574063
545,546,6.915284156416845e-07,0.00882606255732965
