,Day since infection,"Proba Neut Min
 vs. BA.3 antigen","Proba Neut Max
 vs. BA.3 antigen","Proba Neut Min
 vs. BA.5 antigen","Proba Neut Max
 vs. BA.5 antigen"
344,345,0.0020637832096436215,0.5105709762624524,0.00012238575374035054,0.04375167567403582
345,346,0.0020074152561389003,0.507257581951762,0.00011903934743229261,0.04332584117588534
346,347,0.001952585113692673,0.5039516759774243,0.00011578443591320209,0.04290403938097653
347,348,0.0018992509232977905,0.5006534688687039,0.00011261851794686084,0.04248623429411136
348,349,0.0018473719602177807,0.4973631678321364,0.00010953916065636893,0.04207239019801945
349,350,0.0017969086035299897,0.4940809767393721,0.00010654399765674949,0.04166247165209469
350,351,0.001747822306467306,0.49080709611653095,0.00010363072723851285,0.04125644349111879
351,352,0.0017000755675472545,0.48754172313504185,0.00010079711060095864,0.040854270823968974
352,353,0.0016536319024575974,0.48428505160393476,9.804097013277335e-05,0.040455919032315935
353,354,0.0016084558166910012,0.4810372719635738,9.536018774181088e-05,0.04006135376930586
354,355,0.0015645127789013502,0.47779857128078485,9.275270322883777e-05,0.03967054095823164
355,356,0.0015217691949670487,0.47456913324536987,9.021651270457731e-05,0.03928344679119289
356,357,0.0014801923827382213,0.47134913816797164,8.774966705216158e-05,0.038900037727746306
357,358,0.0014397505474618155,0.46813876297926116,8.535027043177212e-05,0.03852028049354295
358,359,0.0014004127578510772,0.4649381812304252,8.3016478822584e-05,0.03814414207895589
359,360,0.0013621489227964023,0.46174756309492326,8.0746498609785e-05,0.037771589737700784
360,361,0.0013249297686940276,0.458567075371487,7.853858520401324e-05,0.03740259098544685
361,362,0.0012887268173799038,0.45539688148833424,7.639104170542588e-05,0.037037113598417215
362,363,0.0012535123646465474,0.4522371415085703,7.430221759707756e-05,0.036675125611981385
363,364,0.0012192594593413153,0.4490880121367484,7.227050748048747e-05,0.03631659531924636
364,365,0.0011859418830130197,0.44594964672656,7.029434984062721e-05,0.03596149126962911
365,366,0.001153534130109879,0.44282219528962974,6.83722258485453e-05,0.035609782267434276
366,367,0.0011220113887004945,0.4397058045053822,6.650265819252432e-05,0.035261437370418425
367,368,0.0010913495217151903,0.4366006177319617,6.468420994643065e-05,0.034916425888349645
368,369,0.0010615250486852856,0.4335067750181608,6.291548346359921e-05,0.03457471738156337
369,370,0.0010325151279747535,0.4304244131163504,6.119511930469113e-05,0.034236281659512424
370,371,0.0010042975394822795,0.4273536654963669,5.952179519363998e-05,0.03390108877931153
371,372,0.0009768506678159428,0.4242946623603332,5.789422500124264e-05,0.033569109044278234
372,373,0.0009501534859089888,0.42124753065839404,5.631115775761586e-05,0.03324031300247088
373,374,0.0009241855390834663,0.4182123941053235,5.477137669129828e-05,0.032914671445219645
374,375,0.0008989269295356372,0.415189373197992,5.3273698294886707e-05,0.032592155405660184
375,376,0.0008743583012417178,0.41217858523365325,5.181697141587449e-05,0.03227273615725845
376,377,0.0008504608252697388,0.40918014432903427,5.0400076371581726e-05,0.0319563852123359
377,378,0.0008272161854815385,0.40619416144019493,4.902192409039774e-05,0.03164307432059299
378,379,0.000804606564625665,0.4032207443831326,4.768145527334067e-05,0.03133277546762858
379,380,0.0007826146307989834,0.4002599978551048,4.637763958215135e-05,0.03102546087346103
380,381,0.0007612235242770993,0.39731202345664907,4.510947484592798e-05,0.03072110299104336
381,382,0.000740416844697056,0.39437691971426236,4.3875986293073765e-05,0.03041967450478278
382,383,0.0007201786385855335,0.3914547821037284,4.267622580189645e-05,0.030121148329055214
383,384,0.0007004933872234442,0.38854570307405667,4.1509271170414586e-05,0.029825497606721374
384,385,0.0006813459948397105,0.38564977207201445,4.037422540992264e-05,0.02953269570764272
385,386,0.0006627217771204563,0.38276707556722367,3.927021605543146e-05,0.029242716227196985
386,387,0.0006446064500297277,0.37989769707780063,3.8196394493872354e-05,0.02895553298479414
387,388,0.0006269861189328596,0.37704171719651136,3.715193531450556e-05,0.028671120022392804
388,389,0.0006098472680112765,0.3741992136174245,3.613603567320656e-05,0.028389451603018756
389,390,0.0005931767499668394,0.3713702611630302,3.514791467507106e-05,0.028110502209283128
390,391,0.0005769617760015278,0.36855493181180876,3.418681277556068e-05,0.02783424654190192
391,392,0.0005611899060676828,0.3657532947262244,3.325199119685873e-05,0.027560659518217956
392,393,0.0005458490393847049,0.36296541628111856,3.2342731359435994e-05,0.027289716270724962
393,394,0.0005309274052103241,0.36019136009248587,3.145833433015888e-05,0.027021392145592182
394,395,0.000516413553861117,0.35743118704660615,3.059812028505249e-05,0.026755662701191674
395,396,0.0005022963479770493,0.3546849553295165,2.976142798827297e-05,0.026492503706629145
396,397,0.0004885649540250503,0.35195272045679615,2.8947614282071044e-05,0.026231891140275687
397,398,0.0004752088340247429,0.3492345353036488,2.8156053593519914e-05,0.02597380118830439
398,399,0.0004622177375088743,0.3465304501352605,2.7386137453788706e-05,0.025718210243226958
399,400,0.00044958169369302414,0.3438405126374118,2.6637274030183455e-05,0.025465094902436758
400,401,0.00043729100386269426,0.34116476794732686,2.5908887671954872e-05,0.02521443196675277
401,402,0.0004253362339640132,0.33850325868474196,2.520041846720833e-05,0.024966198438968412
402,403,0.0004137082073960574,0.33585602498316547,2.4511321813691644e-05,0.024720371522402473
403,404,0.0004023979979996817,0.33322310452132764,2.3841067998464638e-05,0.024476928619457272
404,405,0.0003913969232350878,0.3306045325547853,2.3189141793333867e-05,0.024235847330175808
405,406,0.00038069653754579935,0.3280003419476746,2.2555042055949492e-05,0.0239971054508068
406,407,0.0003702886259020488,0.32541056320459194,2.1938281347333444e-05,0.02376068097237305
407,408,0.0003601651975184694,0.32283522450258406,2.133838555562484e-05,0.023526552079243368
408,409,0.0003503184797450931,0.3202743517232358,2.07548935322599e-05,0.023294697147711818
409,410,0.0003407409121219951,0.31772796848483487,2.018735673814387e-05,0.0230650947445753
410,411,0.00033142514059469885,0.315196096174599,1.963533889703939e-05,0.022837723625723894
411,412,0.0003223640118895643,0.3126787539809548,1.9098415663054702e-05,0.02261256273473189
412,413,0.0003135505680406103,0.3101759589258489,1.8576174291684566e-05,0.022389591201451786
413,414,0.00030497804106399684,0.3076877258970768,1.806821332450692e-05,0.02216878834061875
414,415,0.0002966398477786125,0.30521406768061743,1.7574142281095995e-05,0.02195013365045717
415,416,0.00028852958476766055,0.30275499499296243,1.7093581354821197e-05,0.02173360681129044
416,417,0.00028064102347469255,0.3003105165134209,1.66261611275198e-05,0.021519187684162944
417,418,0.0002729681054384203,0.2978806389163884,1.6171522279728734e-05,0.021306856309459166
418,419,0.0002655049376505403,0.2954653669035756,1.5729315318013803e-05,0.021096592905535783
419,420,0.0002582457880443423,0.2930647032361704,1.5299200303853233e-05,0.020888377867355312
420,421,0.00025118508110422155,0.2906786487669336,1.4880846594844677e-05,0.020682191765126645
421,422,0.00024431739359653815,0.28830720247221286,1.44739325892429e-05,0.02047801534295124
422,423,0.0002376374504122758,0.28595036148386166,1.4078145477602888e-05,0.020275829517477306
423,424,0.00023114012053038202,0.2836081211210564,1.3693181006191324e-05,0.020075615376555334
424,425,0.00022482041308125034,0.28128047492199737,1.3318743237511477e-05,0.01987735417790748
425,426,0.00021867347352688693,0.27896741467548725,1.2954544328591666e-05,0.019681027347793756
426,427,0.00021269457993799978,0.27666893045237717,1.2600304305498966e-05,0.019486616479693186
427,428,0.0002068791393771141,0.27438501063686715,1.225575085050945e-05,0.019294103332984758
428,429,0.00020122268437705593,0.27211564195765636,1.1920619091387863e-05,0.019103469831639575
429,430,0.00019572086951691325,0.26986080951893165,1.1594651398660893e-05,0.018914698062916346
430,431,0.00019036946809103394,0.2676204968311908,1.1277597187220323e-05,0.01872777027606487
431,432,0.00018516436886961696,0.2653946858418833,1.0969212724809552e-05,0.018542668881035396
432,433,0.00018010157294467977,0.26318335696587114,1.066926094250853e-05,0.018359376447196873
433,434,0.00017517719066539872,0.2609864891156971,1.0377511254100469e-05,0.018177875702056756
434,435,0.00017038743865593897,0.258804059731651,1.009373937832514e-05,0.01799814952999479
435,436,0.00016572863691266537,0.25663604481163493,9.817727166572254e-06,0.017820180970995803
436,437,0.00016119720598251064,0.25448241894081347,9.549262436236994e-06,0.017643953219396047
437,438,0.00015678966421794893,0.25234315532104434,9.288138805185753e-06,0.017469449622633193
438,439,0.00015250262510713153,0.250218225800089,9.034155534881627e-06,0.01729665368000266
439,440,0.00014833279467407756,0.2481076009005876,8.787117376507503e-06,0.01712554904142083
440,441,0.00014427696895502606,0.2460112498488044,8.54683441975368e-06,0.016956119506200573
441,442,0.0001403320315374046,0.24392914060312965,8.313121946379454e-06,0.016788349021823912
442,443,0.00013649495117074029,0.24186123988233554,8.085800290325018e-06,0.01662222168273053
443,444,0.00013276277944107573,0.23980751319358418,7.864694697490293e-06,0.01645772172911042
444,445,0.0001291326485068911,0.2377679248601806,7.649635192508164e-06,0.016294833545702603
445,446,0.0001256017689013067,0.23574243804906803,7.440456447849186e-06,0.016133541660598993
446,447,0.00012216742738879738,0.23373101479806024,7.236997656923094e-06,0.015973830744063222
447,448,0.00011882698488574484,0.23173361604280807,7.039102409511777e-06,0.015815685607346808
448,449,0.00011557787443250422,0.2297502016434978,6.846618573086438e-06,0.01565909120151998
449,450,0.00011241759922464567,0.22778073041127767,6.659398174790887e-06,0.01550403261630462
450,451,0.0001093437306980416,0.22582516013440657,6.47729728764368e-06,0.015350495078919058
451,452,0.00010635390666124955,0.22388344760412704,6.300175920959106e-06,0.01519846395292479
452,453,0.00010344582948584868,0.22195554864025813,6.127897911767377e-06,0.01504792473708605
453,454,0.00010061726434018592,0.22004141811650368,5.960330818566284e-06,0.014898863064231271
454,455,9.786603747619083e-05,0.21814100998547636,5.7973458248428145e-06,0.014751264700125666
455,456,9.519003455848996e-05,0.21625427730343516,5.6388176338240115e-06,0.014605115542349556
456,457,9.258719904348123e-05,0.21438117225473474,5.4846243754402835e-06,0.014460401619183716
457,458,9.005553059737714e-05,0.21252164617598357,5.334647512622581e-06,0.014317109088502478
458,459,8.759308356331985e-05,0.21067564957991036,5.1887717491538865e-06,0.014175224236673611
459,460,8.519796546702096e-05,0.2088431321789399,5.046884941517504e-06,0.014034733477465089
460,461,8.286833556103712e-05,0.20702404290847154,4.908878013187845e-06,0.013895623350962172
461,462,8.060240341567493e-05,0.20521832994986666,4.7746448693652965e-06,0.013757880522485721
462,463,7.839842754031601e-05,0.2034259407531379,4.644082317595277e-06,0.013621491781524497
463,464,7.625471404859585e-05,0.20164682205934448,4.517089985833778e-06,0.013486444040669232
464,465,7.416961535688937e-05,0.1998809199226902,4.393570247618328e-06,0.01335272433455692
465,466,7.21415289178795e-05,0.1981281797323231,4.273428145795677e-06,0.013220319818822324
466,467,7.016889599276155e-05,0.19638854623384294,4.156571319136049e-06,0.013089217769054251
467,468,6.825020045042596e-05,0.19466196355050736,4.042909932944205e-06,0.012959405579762828
468,469,6.63839676063871e-05,0.19294837520414287,3.932356608338239e-06,0.012830870763349211
469,470,6.456876308780224e-05,0.1912477241357602,3.824826356635391e-06,0.012703600949088734
470,471,6.280319173401772e-05,0.1895599527258729,3.720236511739472e-06,0.012577583882112386
471,472,6.10858965227612e-05,0.18788500281452203,3.618506669189614e-06,0.012452807422406065
472,473,5.941555752908556e-05,0.18622281572100197,3.5195586222114272e-06,0.012329259543807147
473,474,5.7790890910958126e-05,0.1845733322632963,3.4233163037633574e-06,0.01220692833301562
474,475,5.6210647924270774e-05,0.18293649277722057,3.3297057264736196e-06,0.012085801988607647
475,476,5.467361396216397e-05,0.1813122371352679,3.238654924686557e-06,0.011965868820057901
476,477,5.317860762277249e-05,0.17970050476516763,3.1500939027262476e-06,0.011847117246769012
477,478,5.172447980139605e-05,0.17810123466815297,3.0639545773869514e-06,0.011729535797107782
478,479,5.0310112808649166e-05,0.17651436543693977,2.980170727640008e-06,0.011613113107448836
479,480,4.893441951014932e-05,0.17493983527341528,2.8986779441186883e-06,0.01149783792122494
480,481,4.759634249296152e-05,0.17337758200604392,2.8194135766046458e-06,0.011383699087983312
481,482,4.6294853252804025e-05,0.17182754310698722,2.742316690951263e-06,0.011270685562451699
482,483,4.5028951402348305e-05,0.17028965570893928,2.667328016570103e-06,0.011158786403608012
483,484,4.379766390605333e-05,0.16876385662168236,2.5943899050195895e-06,0.011047990773758953
484,485,4.260004432932174e-05,0.1672500823483617,2.5234462838197302e-06,0.010938287937625635
485,486,4.14351721129691e-05,0.16574826910148244,2.4544426140415965e-06,0.010829667261434306
486,487,4.030215186556774e-05,0.16425835281863188,2.387325847563737e-06,0.010722118212016407
487,488,3.920011267566359e-05,0.16278026917792154,2.322044387548239e-06,0.01061563035591262
488,489,3.812820744220069e-05,0.16131395361316736,2.2585480475845188e-06,0.010510193358486353
489,490,3.708561222370843e-05,0.1598593413287891,2.1967880134976525e-06,0.010405796983043114
490,491,3.607152560602955e-05,0.15841636731444686,2.1367168068220366e-06,0.010302431089954323
491,492,3.508516808659046e-05,0.15698496635940962,2.0782882458325602e-06,0.010200085635791889
492,493,3.4125781472882366e-05,0.15556507306666312,2.0214574129040486e-06,0.010098750672466572
493,494,3.3192628303369e-05,0.1541566218667495,1.9661806189841258e-06,0.009998416346374106
494,495,3.22849912791634e-05,0.15275954703135408,1.912415368399145e-06,0.009899072897547323
495,496,3.140217271235812e-05,0.15137378268663026,1.8601203276569223e-06,0.00980071065881516
496,497,3.054349399100875e-05,0.1499992628262733,1.8092552948045793e-06,0.009703320054968878
497,498,2.970829505632988e-05,0.1486359213243369,1.7597811657887874e-06,0.009606891601933842
498,499,2.889593389820977e-05,0.14728369194780389,1.7116599065891691e-06,0.009511415905947507
499,500,2.810578605783043e-05,0.14594250836890765,1.6648545230202316e-06,0.009416883662746067
500,501,2.733724415060479e-05,0.14461230417720783,1.6193290326427245e-06,0.009323285656754776
501,502,2.6589717399327917e-05,0.14329301289142327,1.5750484366749973e-06,0.00923061276028625
502,503,2.5862631179207618e-05,0.1419845679710252,1.531978693902758e-06,0.009138855932744772
503,504,2.5155426576772832e-05,0.14068690282759377,1.4900866933675871e-06,0.009048006219836258
504,505,2.446755995955119e-05,0.1393999508359366,1.449340229942031e-06,0.008958054752788769
505,506,2.379850256084559e-05,0.13812364534497712,1.4097079784614053e-06,0.008868992747569249
506,507,2.314774006861864e-05,0.136857919688412,1.3711594712972897e-06,0.008780811504120134
507,508,2.2514772236137404e-05,0.13560270719514234,1.3336650731554656e-06,0.008693502405589193
508,509,2.1899112492285155e-05,0.13435794119947697,1.2971959600927008e-06,0.008607056917575684
509,510,2.1300287571190957e-05,0.13312355505111761,1.2617240953138875e-06,0.008521466587375848
510,511,2.0717837146744245e-05,0.13189948212492064,1.2272222088549611e-06,0.008436723043239058
511,512,2.0151313478766752e-05,0.13068565583044633,1.1936637769327518e-06,0.008352817993625083
512,513,1.9600281069953596e-05,0.12948200962128964,1.1610230007397249e-06,0.008269743226474446
513,514,1.906431633114103e-05,0.12828847700420176,1.1292747874591669e-06,0.0081874906084759
514,515,1.85430072530135e-05,0.12710499154800148,1.0983947295040153e-06,0.008106052084349558
515,516,1.8035953094686086e-05,0.12593148689228306,1.0683590868643122e-06,0.008025419676127798
516,517,1.7542764070066497e-05,0.12476789675591626,1.0391447696767031e-06,0.007945585482446504
517,518,1.7063061052202677e-05,0.12361415494534767,1.0107293184624666e-06,0.007866541677839956
518,519,1.659647528062802e-05,0.12247019536270687,9.830908881403033e-07,0.007788280512045387
519,520,1.6142648076811206e-05,0.12133595201370984,9.562082317060572e-07,0.007710794309307656
520,521,1.5701230570486224e-05,0.12021135901537672,9.300606818030133e-07,0.0076340754676934575
521,522,1.527188343064534e-05,0.11909635060355372,9.046281372881992e-07,0.0075581164584110905
522,523,1.4854276604081562e-05,0.11799086114025148,8.798910463569953e-07,0.007482909825135109
523,524,1.4448089062146785e-05,0.11689482512079585,8.558303917771681e-07,0.007408448183335636
524,525,1.4053008554837376e-05,0.11580817718079695,8.324276765669936e-07,0.007334724219616007
525,526,1.3668731369653742e-05,0.11473085210293965,8.096649087852015e-07,0.007261730691054069
526,527,1.3294962098564511e-05,0.11366278482359504,7.875245898736338e-07,0.007189460424548044
527,528,1.2931413411076953e-05,0.11260391043925799,7.659896984479886e-07,0.007117906316170819
528,529,1.2577805832969524e-05,0.11155416421281439,7.450436791955894e-07,0.007047061330527238
529,530,1.2233867532462916e-05,0.11051348157963592,7.246704293306649e-07,0.006976918500117835
530,531,1.1899334109943815e-05,0.10948179815351122,7.048542867149621e-07,0.006907470924709225
531,532,1.1573948396015332e-05,0.10845904973241005,6.855800170901816e-07,0.00683871177070694
532,533,1.1257460253211171e-05,0.10744517230408901,6.668328029757475e-07,0.006770634270534925
533,534,1.0949626382039668e-05,0.10644010205153265,6.485982321224881e-07,0.006703231722021807
534,535,1.0650210138130056e-05,0.10544377535824567,6.308622858552937e-07,0.006636497487792159
535,536,1.0358981347047269e-05,0.10445612881338218,6.136113297472434e-07,0.00657042499465843
536,537,1.0075716126878298e-05,0.10347709921673132,5.968321016291966e-07,0.006505007733025536
537,538,9.800196718701137e-06,0.10250662358354701,5.805117022639195e-07,0.0064402392562951105
538,539,9.532211318608041e-06,0.10154463914923606,5.646375846879437e-07,0.006376113180275533
539,540,9.271553912726382e-06,0.10059108337389733,5.491975452187603e-07,0.006312623182601285
540,541,9.01802412045516e-06,0.09964589394672285,5.341797143509908e-07,0.006249763002150299
541,542,8.771427042142399e-06,0.09870900879025679,5.195725465423351e-07,0.006187526438472757
542,543,8.531573105541312e-06,0.09778036606451757,5.053648122199661e-07,0.006125907351221649
543,544,8.298277922591524e-06,0.09685990417098655,4.915455887877229e-07,0.006064899659588008
544,545,8.071362148198702e-06,0.0959475617564608,4.781042528545498e-07,0.006004497341743131
545,546,7.850651339458281e-06,0.09504327771677978,4.650304705755559e-07,0.005944694434284137
546,547,7.635975824760166e-06,0.09414699120042025,4.5231419121272154e-07,0.005885485031685511
547,548,7.427170571339126e-06,0.09325864161196895,4.399456392523149e-07,0.00582686328575166
548,549,7.224075059708568e-06,0.09237816861546766,4.2791530541208544e-07,0.005768823405082224
549,550,7.0265331594265845e-06,0.09150551213763891,4.162139419783273e-07,0.005711359654532289
550,551,6.834393008858797e-06,0.09064061237099463,4.0483255270284957e-07,0.005654466354685361
551,552,6.6475068991600494e-06,0.08978340977682486,3.937623876959506e-07,0.005598137881326792
552,553,6.465731161142685e-06,0.08893384508807212,3.829949369871244e-07,0.005542368664922304
553,554,6.28892605281095e-06,0.08809185931209362,3.7252192264247697e-07,0.0054871531901034
554,555,6.1169556545559445e-06,0.08725739373331365,3.6233529321361146e-07,0.0054324859951528914
555,556,5.94968776268523e-06,0.08643038991576524,3.52427217853446e-07,0.005378361671500853
556,557,5.786993788725603e-06,0.08561078970552871,3.427900789887417e-07,0.005324774863220028
557,558,5.628748660280181e-06,0.08479853523306047,3.3341646821227755e-07,0.0052717202665275575
558,559,5.474830725216151e-06,0.08399356891542598,3.242991787333338e-07,0.005219192629291491
559,560,5.325121657406839e-06,0.08319583345842685,3.154312026021344e-07,0.005167186750543062
560,561,5.179506367025688e-06,0.08240527185863311,3.0680572149499596e-07,0.005115697479987857
561,562,5.0378729105071685e-06,0.08162182740531365,2.9841610427183696e-07,0.005064719717528754
562,563,4.900112405392676e-06,0.0808454436822813,2.9025590175812965e-07,0.005014248412787636
563,564,4.766118947618914e-06,0.08007606456963434,2.823188400835619e-07,0.004964278564633662
564,565,4.635789527807077e-06,0.07931363424541482,2.7459881801750186e-07,0.004914805220716079
565,566,4.509023953547242e-06,0.07855809718717488,2.670899000856153e-07,0.0048658234769982656
566,567,4.385724772903998e-06,0.07780939817345611,2.5978631390533025e-07,0.004817328477301985
567,568,4.265797197811061e-06,0.07706748228518356,2.526824445236997e-07,0.00476931541284753
568,569,4.149149031795751e-06,0.07633229490697535,2.457728307536655e-07,0.004721779521806302
569,570,4.035690601478237e-06,0.0756037817283729,2.3905216062214407e-07,0.004674716088850728
570,571,3.925334683185788e-06,0.07488188874498691,2.3251526759526797e-07,0.004628120444712058
571,572,3.817996439448024e-06,0.07416656225956864,2.2615712647056085e-07,0.004581987965742829
572,573,3.713593352938638e-06,0.07345774888300294,2.1997284849195609e-07,0.004536314073478431
573,574,3.6120451619714444e-06,0.07275539553522448,2.1395768035059604e-07,0.004491094234208348
574,575,3.5132737999932218e-06,0.07205944944606368,2.0810699696838242e-07,0.004446323958547382
575,576,3.4172033351875797e-06,0.07136985815601737,2.0241630094286478e-07,0.004401998801013218
576,577,3.3237599120772288e-06,0.0706865695169524,1.9688121710714768e-07,0.004358114359606424
577,578,3.232871694236472e-06,0.07000953169273716,1.9149749064251154e-07,0.004314666275393453
578,579,3.1444688103343665e-06,0.06933869315980923,1.8626098241547595e-07,0.0042716502320970795
579,580,3.058483299289705e-06,0.06867400270767321,1.8116766631326442e-07,0.004229061955684066
580,581,2.974849058423601e-06,0.06801540943933981,1.7621362768949211e-07,0.004186897213966589
581,582,2.893501791834119e-06,0.06736286277169568,1.7139505714691694e-07,0.004145151816195125
582,583,2.814378963766906e-06,0.0667163124358181,1.6670825075948414e-07,0.004103821612665759
583,584,2.737419746212666e-06,0.06607570847722632,1.621496052983673e-07,0.00406290249432284
584,585,2.662564975941528e-06,0.0654410012560731,1.577156163445892e-07,0.004022390392374509
585,586,2.5897571065414127e-06,0.06481214144728387,1.534028748473304e-07,0.003982281277899347
586,587,2.5189401667846667e-06,0.06418908004063628,1.4920806534757247e-07,0.003942571161469233
587,588,2.450059714331765e-06,0.06357176834078648,1.45127963424585e-07,0.003903256092766094
588,589,2.3830627959853246e-06,0.06296015796724252,1.41159431810145e-07,0.0038643321602107594
589,590,2.3178979067228767e-06,0.06235420085428656,1.3729942016649233e-07,0.0038257954905840386
590,591,2.254514950283948e-06,0.06175384925084548,1.3354496064543753e-07,0.003787642248664791
591,592,2.1928651997571436e-06,0.06115905572031166,1.298931670001835e-07,0.0037498686368577783
592,593,2.1329012600546093e-06,0.06056977314031875,1.2634123169874556e-07,0.003712470894837505
593,594,2.074577033717162e-06,0.05998595470246748,1.2288642459168386e-07,0.003675445299184954
594,595,2.017847682500573e-06,0.05940755391200758,1.1952608902632278e-07,0.003638788163033535
595,596,1.962669594957056e-06,0.05883452458747451,1.1625764217981782e-07,0.0036024958357184778
596,597,1.9090003515742637e-06,0.05826682086028412,1.1307857072928584e-07,0.0035665647024250013
597,598,1.8567986934669989e-06,0.05770439717428377,1.0998643162896116e-07,0.0035309911838448116
598,599,1.8060244889595012e-06,0.05714720828526343,1.0697884700316962e-07,0.003495771735832376
599,600,1.75663870527476e-06,0.056595209260426604,1.0405350514552936e-07,0.003460902849066305
600,601,1.7086033753388463e-06,0.05604835547782128,1.0120815663317018e-07,0.0034263810487128454
601,602,1.661881571690671e-06,0.05550660262573626,9.844061443775587e-08,0.0033922028940921445
602,603,1.6164373756177852e-06,0.054969906702058036,9.574875070583744e-08,0.003358364978349959
603,604,1.5722358511771617e-06,0.05443822401359111,9.313049620374159e-08,0.0033248639281289183
604,605,1.529243017883708e-06,0.05391151117534865,9.058383820814697e-08,0.003291696403246891
605,606,1.4874258233987803e-06,0.05338972510980311,8.810681850768276e-08,0.0032588590963731345
606,607,1.4467521203265221e-06,0.05287282304610774,8.569753295883942e-08,0.0032263487327128804
607,608,1.4071906401236234e-06,0.05236076251928723,8.335412959858957e-08,0.0031941620696923634
608,609,1.3687109690074806e-06,0.051853501369394706,8.107480653496424e-08,0.003162295896644962
609,610,1.3312835244194687e-06,0.05135099774064056,7.885781183603058e-08,0.003130747034504777
610,611,1.2948795341527486e-06,0.050853210080491484,7.670144086535657e-08,0.0030995123354989884
611,612,1.2594710113722485e-06,0.05036009713874223,7.460403605996646e-08,0.0030685886828438758
612,613,1.2250307348526945e-06,0.04987161796655881,7.256398482091697e-08,0.0030379729904470576
613,614,1.1915322286615293e-06,0.049387731915498945,7.057971895818582e-08,0.0030076622026070643
614,615,1.1589497393993398e-06,0.048908398636499206,6.864971302533718e-08,0.0029776532937205724
615,616,1.1272582185473112e-06,0.04843357807884774,6.677248298725402e-08,0.0029479432679888617
616,617,1.0964333027052575e-06,0.04796323048912299,6.494658599809355e-08,0.0029185291591298235
617,618,1.066451295606008e-06,0.04749731641011823,6.317061818084113e-08,0.0028894080300911895
618,619,1.0372891465770806e-06,0.047035796679735564,6.144321473833259e-08,0.0028605769727649832
619,620,1.0089244369959616e-06,0.04657863242986482,5.976304662258514e-08,0.0028320331077097416
620,621,9.813353607501796e-07,0.04612578508523868,5.812882297728805e-08,0.0028037735838681854
621,622,9.545007089162283e-07,0.04567721636226596,5.6539287252022064e-08,0.0027757955782939936
622,623,9.283998508857749e-07,0.0452328882678501,5.4993217535326266e-08,0.0027480962958778
623,624,9.030127215980954e-07,0.044792763098184696,5.34894253334528e-08,0.0027206729690749665
624,625,8.783198039985507e-07,0.0443568034375329,5.202675401605461e-08,0.0026935228576403514
625,626,8.543021148277319e-07,0.04392497215698976,5.060407981538617e-08,0.0026666432483597458
626,627,8.309411894114049e-07,0.04349723241322545,4.922030838461211e-08,0.0026400314547894155
627,628,8.082190700031688e-07,0.043073547647216714,4.787437668518635e-08,0.002613684816992645
628,629,7.861182869106642e-07,0.04265388158295824,4.6565249545160725e-08,0.002587600701284165
629,630,7.646218509460567e-07,0.04223819822616248,4.529192010327421e-08,0.002561776499972357
630,631,7.437132354404241e-07,0.041826461862944364,4.40534102530421e-08,0.0025362096311080107
631,632,7.233763661407266e-07,0.04141863705849069,4.2848767645153885e-08,0.002510897538231749
632,633,7.035956096634877e-07,0.04101468865572033,4.1677065798495505e-08,0.0024858376901263357
633,634,6.843557582847382e-07,0.040614581773927516,4.0537404433216295e-08,0.0024610275805700965
634,635,6.656420217243664e-07,0.0402182818074156,3.942890691721601e-08,0.002436464728093335
635,636,6.47440012158107e-07,0.03982575442412184,3.835072137636786e-08,0.0024121466757367482
636,637,6.297357374451806e-07,0.03943696556422449,3.730201902918395e-08,0.0023880709908129516
637,638,6.125155866953946e-07,0.03905188143874738,3.62819931876146e-08,0.0023642352646690012
638,639,5.957663220534926e-07,0.03867046852814915,3.528986036727133e-08,0.00234063711245025
639,640,5.794750659315895e-07,0.03829269358090637,3.4324857178802404e-08,0.0023172741728710866
640,641,5.636292950139676e-07,0.03791852361208625,3.338624243731658e-08,0.00229414410798201
641,642,5.482168273784893e-07,0.03754792590191025,3.247329372069174e-08,0.0022712446029428124
642,643,5.332258141699242e-07,0.037180867994314415,3.158530981206553e-08,0.0022485733657968687
643,644,5.186447307181652e-07,0.03681731769549468,3.07216077022332e-08,0.0022261281272459854
644,645,5.044623673233772e-07,0.03645724307245268,2.988152381089293e-08,0.0022039066404315744
645,646,4.906678212623916e-07,0.036100612451529845,2.9064411988244387e-08,0.0021819066807123866
646,647,4.772504874628325e-07,0.03574739441694008,2.8269644292144847e-08,0.002160126045449129
647,648,4.642000515087119e-07,0.035397557809290325,2.7496609211752343e-08,0.0021385625537880815
648,649,4.515064797594448e-07,0.03505107172410238,2.6744712999793308e-08,0.00211721404644849
649,650,4.3916001513100156e-07,0.034707905510326986,2.6013377563138818e-08,0.0020960783855109577
650,651,4.271511641062986e-07,0.034368028768852255,2.53020405738269e-08,0.0020751534542089445
651,652,4.154706956249754e-07,0.03403141135100951,2.4610154691906416e-08,0.002054437156720934
652,653,4.04109630647298e-07,0.03369802335707639,2.393718867566008e-08,0.0020339274179664857
653,654,3.930592339385086e-07,0.033367835134773816,2.328262505013612e-08,0.0020136221834002876
654,655,3.8231101084917896e-07,0.03304081727776276,2.2645960551237465e-08,0.001993519418815204
