,Day since infection,"Proba Neut Min
 vs. JN.1 antigen","Proba Neut Max
 vs. JN.1 antigen","Proba Neut Min
 vs. BA.2.87.1 antigen","Proba Neut Max
 vs. BA.2.87.1 antigen"
446,447,7.236997656923094e-06,0.015973830744063222,0.00012216742738879738,0.23373101479806024
447,448,7.039102409511777e-06,0.015815685607346808,0.00011882698488574484,0.23173361604280807
448,449,6.846618573086438e-06,0.01565909120151998,0.00011557787443250422,0.2297502016434978
449,450,6.659398174790887e-06,0.01550403261630462,0.00011241759922464567,0.22778073041127767
450,451,6.47729728764368e-06,0.015350495078919058,0.0001093437306980416,0.22582516013440657
451,452,6.300175920959106e-06,0.01519846395292479,0.00010635390666124955,0.22388344760412704
452,453,6.127897911767377e-06,0.01504792473708605,0.00010344582948584868,0.22195554864025813
453,454,5.960330818566284e-06,0.014898863064231271,0.00010061726434018592,0.22004141811650368
454,455,5.7973458248428145e-06,0.014751264700125666,9.786603747619083e-05,0.21814100998547636
455,456,5.6388176338240115e-06,0.014605115542349556,9.519003455848996e-05,0.21625427730343516
456,457,5.4846243754402835e-06,0.014460401619183716,9.258719904348123e-05,0.21438117225473474
457,458,5.334647512622581e-06,0.014317109088502478,9.005553059737714e-05,0.21252164617598357
458,459,5.1887717491538865e-06,0.014175224236673611,8.759308356331985e-05,0.21067564957991036
459,460,5.046884941517504e-06,0.014034733477465089,8.519796546702096e-05,0.2088431321789399
460,461,4.908878013187845e-06,0.013895623350962172,8.286833556103712e-05,0.20702404290847154
461,462,4.7746448693652965e-06,0.013757880522485721,8.060240341567493e-05,0.20521832994986666
462,463,4.644082317595277e-06,0.013621491781524497,7.839842754031601e-05,0.2034259407531379
463,464,4.517089985833778e-06,0.013486444040669232,7.625471404859585e-05,0.20164682205934448
464,465,4.393570247618328e-06,0.01335272433455692,7.416961535688937e-05,0.1998809199226902
465,466,4.273428145795677e-06,0.013220319818822324,7.21415289178795e-05,0.1981281797323231
466,467,4.156571319136049e-06,0.013089217769054251,7.016889599276155e-05,0.19638854623384294
467,468,4.042909932944205e-06,0.012959405579762828,6.825020045042596e-05,0.19466196355050736
468,469,3.932356608338239e-06,0.012830870763349211,6.63839676063871e-05,0.19294837520414287
469,470,3.824826356635391e-06,0.012703600949088734,6.456876308780224e-05,0.1912477241357602
470,471,3.720236511739472e-06,0.012577583882112386,6.280319173401772e-05,0.1895599527258729
471,472,3.618506669189614e-06,0.012452807422406065,6.10858965227612e-05,0.18788500281452203
472,473,3.5195586222114272e-06,0.012329259543807147,5.941555752908556e-05,0.18622281572100197
473,474,3.4233163037633574e-06,0.01220692833301562,5.7790890910958126e-05,0.1845733322632963
474,475,3.3297057264736196e-06,0.012085801988607647,5.6210647924270774e-05,0.18293649277722057
475,476,3.238654924686557e-06,0.011965868820057901,5.467361396216397e-05,0.1813122371352679
476,477,3.1500939027262476e-06,0.011847117246769012,5.317860762277249e-05,0.17970050476516763
477,478,3.0639545773869514e-06,0.011729535797107782,5.172447980139605e-05,0.17810123466815297
478,479,2.980170727640008e-06,0.011613113107448836,5.0310112808649166e-05,0.17651436543693977
479,480,2.8986779441186883e-06,0.01149783792122494,4.893441951014932e-05,0.17493983527341528
480,481,2.8194135766046458e-06,0.011383699087983312,4.759634249296152e-05,0.17337758200604392
481,482,2.742316690951263e-06,0.011270685562451699,4.6294853252804025e-05,0.17182754310698722
482,483,2.667328016570103e-06,0.011158786403608012,4.5028951402348305e-05,0.17028965570893928
483,484,2.5943899050195895e-06,0.011047990773758953,4.379766390605333e-05,0.16876385662168236
484,485,2.5234462838197302e-06,0.010938287937625635,4.260004432932174e-05,0.1672500823483617
485,486,2.4544426140415965e-06,0.010829667261434306,4.14351721129691e-05,0.16574826910148244
486,487,2.387325847563737e-06,0.010722118212016407,4.030215186556774e-05,0.16425835281863188
487,488,2.322044387548239e-06,0.01061563035591262,3.920011267566359e-05,0.16278026917792154
488,489,2.2585480475845188e-06,0.010510193358486353,3.812820744220069e-05,0.16131395361316736
489,490,2.1967880134976525e-06,0.010405796983043114,3.708561222370843e-05,0.1598593413287891
490,491,2.1367168068220366e-06,0.010302431089954323,3.607152560602955e-05,0.15841636731444686
491,492,2.0782882458325602e-06,0.010200085635791889,3.508516808659046e-05,0.15698496635940962
492,493,2.0214574129040486e-06,0.010098750672466572,3.4125781472882366e-05,0.15556507306666312
493,494,1.9661806189841258e-06,0.009998416346374106,3.3192628303369e-05,0.1541566218667495
494,495,1.912415368399145e-06,0.009899072897547323,3.22849912791634e-05,0.15275954703135408
495,496,1.8601203276569223e-06,0.00980071065881516,3.140217271235812e-05,0.15137378268663026
496,497,1.8092552948045793e-06,0.009703320054968878,3.054349399100875e-05,0.1499992628262733
497,498,1.7597811657887874e-06,0.009606891601933842,2.970829505632988e-05,0.1486359213243369
498,499,1.7116599065891691e-06,0.009511415905947507,2.889593389820977e-05,0.14728369194780389
499,500,1.6648545230202316e-06,0.009416883662746067,2.810578605783043e-05,0.14594250836890765
500,501,1.6193290326427245e-06,0.009323285656754776,2.733724415060479e-05,0.14461230417720783
501,502,1.5750484366749973e-06,0.00923061276028625,2.6589717399327917e-05,0.14329301289142327
502,503,1.531978693902758e-06,0.009138855932744772,2.5862631179207618e-05,0.1419845679710252
503,504,1.4900866933675871e-06,0.009048006219836258,2.5155426576772832e-05,0.14068690282759377
504,505,1.449340229942031e-06,0.008958054752788769,2.446755995955119e-05,0.1393999508359366
505,506,1.4097079784614053e-06,0.008868992747569249,2.379850256084559e-05,0.13812364534497712
506,507,1.3711594712972897e-06,0.008780811504120134,2.314774006861864e-05,0.136857919688412
507,508,1.3336650731554656e-06,0.008693502405589193,2.2514772236137404e-05,0.13560270719514234
508,509,1.2971959600927008e-06,0.008607056917575684,2.1899112492285155e-05,0.13435794119947697
509,510,1.2617240953138875e-06,0.008521466587375848,2.1300287571190957e-05,0.13312355505111761
510,511,1.2272222088549611e-06,0.008436723043239058,2.0717837146744245e-05,0.13189948212492064
511,512,1.1936637769327518e-06,0.008352817993625083,2.0151313478766752e-05,0.13068565583044633
512,513,1.1610230007397249e-06,0.008269743226474446,1.9600281069953596e-05,0.12948200962128964
513,514,1.1292747874591669e-06,0.0081874906084759,1.906431633114103e-05,0.12828847700420176
514,515,1.0983947295040153e-06,0.008106052084349558,1.85430072530135e-05,0.12710499154800148
515,516,1.0683590868643122e-06,0.008025419676127798,1.8035953094686086e-05,0.12593148689228306
516,517,1.0391447696767031e-06,0.007945585482446504,1.7542764070066497e-05,0.12476789675591626
517,518,1.0107293184624666e-06,0.007866541677839956,1.7063061052202677e-05,0.12361415494534767
518,519,9.830908881403033e-07,0.007788280512045387,1.659647528062802e-05,0.12247019536270687
519,520,9.562082317060572e-07,0.007710794309307656,1.6142648076811206e-05,0.12133595201370984
520,521,9.300606818030133e-07,0.0076340754676934575,1.5701230570486224e-05,0.12021135901537672
521,522,9.046281372881992e-07,0.0075581164584110905,1.527188343064534e-05,0.11909635060355372
522,523,8.798910463569953e-07,0.007482909825135109,1.4854276604081562e-05,0.11799086114025148
523,524,8.558303917771681e-07,0.007408448183335636,1.4448089062146785e-05,0.11689482512079585
524,525,8.324276765669936e-07,0.007334724219616007,1.4053008554837376e-05,0.11580817718079695
525,526,8.096649087852015e-07,0.007261730691054069,1.3668731369653742e-05,0.11473085210293965
526,527,7.875245898736338e-07,0.007189460424548044,1.3294962098564511e-05,0.11366278482359504
527,528,7.659896984479886e-07,0.007117906316170819,1.2931413411076953e-05,0.11260391043925799
528,529,7.450436791955894e-07,0.007047061330527238,1.2577805832969524e-05,0.11155416421281439
529,530,7.246704293306649e-07,0.006976918500117835,1.2233867532462916e-05,0.11051348157963592
530,531,7.048542867149621e-07,0.006907470924709225,1.1899334109943815e-05,0.10948179815351122
531,532,6.855800170901816e-07,0.00683871177070694,1.1573948396015332e-05,0.10845904973241005
532,533,6.668328029757475e-07,0.006770634270534925,1.1257460253211171e-05,0.10744517230408901
533,534,6.485982321224881e-07,0.006703231722021807,1.0949626382039668e-05,0.10644010205153265
534,535,6.308622858552937e-07,0.006636497487792159,1.0650210138130056e-05,0.10544377535824567
535,536,6.136113297472434e-07,0.00657042499465843,1.0358981347047269e-05,0.10445612881338218
536,537,5.968321016291966e-07,0.006505007733025536,1.0075716126878298e-05,0.10347709921673132
537,538,5.805117022639195e-07,0.0064402392562951105,9.800196718701137e-06,0.10250662358354701
538,539,5.646375846879437e-07,0.006376113180275533,9.532211318608041e-06,0.10154463914923606
539,540,5.491975452187603e-07,0.006312623182601285,9.271553912726382e-06,0.10059108337389733
540,541,5.341797143509908e-07,0.006249763002150299,9.01802412045516e-06,0.09964589394672285
541,542,5.195725465423351e-07,0.006187526438472757,8.771427042142399e-06,0.09870900879025679
542,543,5.053648122199661e-07,0.006125907351221649,8.531573105541312e-06,0.09778036606451757
543,544,4.915455887877229e-07,0.006064899659588008,8.298277922591524e-06,0.09685990417098655
544,545,4.781042528545498e-07,0.006004497341743131,8.071362148198702e-06,0.0959475617564608
545,546,4.650304705755559e-07,0.005944694434284137,7.850651339458281e-06,0.09504327771677978
546,547,4.5231419121272154e-07,0.005885485031685511,7.635975824760166e-06,0.09414699120042025
547,548,4.399456392523149e-07,0.00582686328575166,7.427170571339126e-06,0.09325864161196895
548,549,4.2791530541208544e-07,0.005768823405082224,7.224075059708568e-06,0.09237816861546766
549,550,4.162139419783273e-07,0.005711359654532289,7.0265331594265845e-06,0.09150551213763891
550,551,4.0483255270284957e-07,0.005654466354685361,6.834393008858797e-06,0.09064061237099463
551,552,3.937623876959506e-07,0.005598137881326792,6.6475068991600494e-06,0.08978340977682486
552,553,3.829949369871244e-07,0.005542368664922304,6.465731161142685e-06,0.08893384508807212
553,554,3.7252192264247697e-07,0.0054871531901034,6.28892605281095e-06,0.08809185931209362
554,555,3.6233529321361146e-07,0.0054324859951528914,6.1169556545559445e-06,0.08725739373331365
555,556,3.52427217853446e-07,0.005378361671500853,5.94968776268523e-06,0.08643038991576524
556,557,3.427900789887417e-07,0.005324774863220028,5.786993788725603e-06,0.08561078970552871
557,558,3.3341646821227755e-07,0.0052717202665275575,5.628748660280181e-06,0.08479853523306047
558,559,3.242991787333338e-07,0.005219192629291491,5.474830725216151e-06,0.08399356891542598
559,560,3.154312026021344e-07,0.005167186750543062,5.325121657406839e-06,0.08319583345842685
560,561,3.0680572149499596e-07,0.005115697479987857,5.179506367025688e-06,0.08240527185863311
561,562,2.9841610427183696e-07,0.005064719717528754,5.0378729105071685e-06,0.08162182740531365
562,563,2.9025590175812965e-07,0.005014248412787636,4.900112405392676e-06,0.0808454436822813
563,564,2.823188400835619e-07,0.004964278564633662,4.766118947618914e-06,0.08007606456963434
564,565,2.7459881801750186e-07,0.004914805220716079,4.635789527807077e-06,0.07931363424541482
565,566,2.670899000856153e-07,0.0048658234769982656,4.509023953547242e-06,0.07855809718717488
566,567,2.5978631390533025e-07,0.004817328477301985,4.385724772903998e-06,0.07780939817345611
567,568,2.526824445236997e-07,0.00476931541284753,4.265797197811061e-06,0.07706748228518356
568,569,2.457728307536655e-07,0.004721779521806302,4.149149031795751e-06,0.07633229490697535
569,570,2.3905216062214407e-07,0.004674716088850728,4.035690601478237e-06,0.0756037817283729
570,571,2.3251526759526797e-07,0.004628120444712058,3.925334683185788e-06,0.07488188874498691
571,572,2.2615712647056085e-07,0.004581987965742829,3.817996439448024e-06,0.07416656225956864
572,573,2.1997284849195609e-07,0.004536314073478431,3.713593352938638e-06,0.07345774888300294
573,574,2.1395768035059604e-07,0.004491094234208348,3.6120451619714444e-06,0.07275539553522448
574,575,2.0810699696838242e-07,0.004446323958547382,3.5132737999932218e-06,0.07205944944606368
575,576,2.0241630094286478e-07,0.004401998801013218,3.4172033351875797e-06,0.07136985815601737
576,577,1.9688121710714768e-07,0.004358114359606424,3.3237599120772288e-06,0.0706865695169524
577,578,1.9149749064251154e-07,0.004314666275393453,3.232871694236472e-06,0.07000953169273716
578,579,1.8626098241547595e-07,0.0042716502320970795,3.1444688103343665e-06,0.06933869315980923
579,580,1.8116766631326442e-07,0.004229061955684066,3.058483299289705e-06,0.06867400270767321
580,581,1.7621362768949211e-07,0.004186897213966589,2.974849058423601e-06,0.06801540943933981
581,582,1.7139505714691694e-07,0.004145151816195125,2.893501791834119e-06,0.06736286277169568
582,583,1.6670825075948414e-07,0.004103821612665759,2.814378963766906e-06,0.0667163124358181
583,584,1.621496052983673e-07,0.00406290249432284,2.737419746212666e-06,0.06607570847722632
584,585,1.577156163445892e-07,0.004022390392374509,2.662564975941528e-06,0.0654410012560731
585,586,1.534028748473304e-07,0.003982281277899347,2.5897571065414127e-06,0.06481214144728387
586,587,1.4920806534757247e-07,0.003942571161469233,2.5189401667846667e-06,0.06418908004063628
587,588,1.45127963424585e-07,0.003903256092766094,2.450059714331765e-06,0.06357176834078648
588,589,1.41159431810145e-07,0.0038643321602107594,2.3830627959853246e-06,0.06296015796724252
589,590,1.3729942016649233e-07,0.0038257954905840386,2.3178979067228767e-06,0.06235420085428656
590,591,1.3354496064543753e-07,0.003787642248664791,2.254514950283948e-06,0.06175384925084548
591,592,1.298931670001835e-07,0.0037498686368577783,2.1928651997571436e-06,0.06115905572031166
592,593,1.2634123169874556e-07,0.003712470894837505,2.1329012600546093e-06,0.06056977314031875
593,594,1.2288642459168386e-07,0.003675445299184954,2.074577033717162e-06,0.05998595470246748
594,595,1.1952608902632278e-07,0.003638788163033535,2.017847682500573e-06,0.05940755391200758
595,596,1.1625764217981782e-07,0.0036024958357184778,1.962669594957056e-06,0.05883452458747451
596,597,1.1307857072928584e-07,0.0035665647024250013,1.9090003515742637e-06,0.05826682086028412
597,598,1.0998643162896116e-07,0.0035309911838448116,1.8567986934669989e-06,0.05770439717428377
598,599,1.0697884700316962e-07,0.003495771735832376,1.8060244889595012e-06,0.05714720828526343
599,600,1.0405350514552936e-07,0.003460902849066305,1.75663870527476e-06,0.056595209260426604
600,601,1.0120815663317018e-07,0.0034263810487128454,1.7086033753388463e-06,0.05604835547782128
601,602,9.844061443775587e-08,0.0033922028940921445,1.661881571690671e-06,0.05550660262573626
602,603,9.574875070583744e-08,0.003358364978349959,1.6164373756177852e-06,0.054969906702058036
603,604,9.313049620374159e-08,0.0033248639281289183,1.5722358511771617e-06,0.05443822401359111
604,605,9.058383820814697e-08,0.003291696403246891,1.529243017883708e-06,0.05391151117534865
605,606,8.810681850768276e-08,0.0032588590963731345,1.4874258233987803e-06,0.05338972510980311
606,607,8.569753295883942e-08,0.0032263487327128804,1.4467521203265221e-06,0.05287282304610774
607,608,8.335412959858957e-08,0.0031941620696923634,1.4071906401236234e-06,0.05236076251928723
608,609,8.107480653496424e-08,0.003162295896644962,1.3687109690074806e-06,0.051853501369394706
609,610,7.885781183603058e-08,0.003130747034504777,1.3312835244194687e-06,0.05135099774064056
610,611,7.670144086535657e-08,0.0030995123354989884,1.2948795341527486e-06,0.050853210080491484
611,612,7.460403605996646e-08,0.0030685886828438758,1.2594710113722485e-06,0.05036009713874223
612,613,7.256398482091697e-08,0.0030379729904470576,1.2250307348526945e-06,0.04987161796655881
613,614,7.057971895818582e-08,0.0030076622026070643,1.1915322286615293e-06,0.049387731915498945
614,615,6.864971302533718e-08,0.0029776532937205724,1.1589497393993398e-06,0.048908398636499206
615,616,6.677248298725402e-08,0.0029479432679888617,1.1272582185473112e-06,0.04843357807884774
616,617,6.494658599809355e-08,0.0029185291591298235,1.0964333027052575e-06,0.04796323048912299
617,618,6.317061818084113e-08,0.0028894080300911895,1.066451295606008e-06,0.04749731641011823
618,619,6.144321473833259e-08,0.0028605769727649832,1.0372891465770806e-06,0.047035796679735564
619,620,5.976304662258514e-08,0.0028320331077097416,1.0089244369959616e-06,0.04657863242986482
620,621,5.812882297728805e-08,0.0028037735838681854,9.813353607501796e-07,0.04612578508523868
621,622,5.6539287252022064e-08,0.0027757955782939936,9.545007089162283e-07,0.04567721636226596
622,623,5.4993217535326266e-08,0.0027480962958778,9.283998508857749e-07,0.0452328882678501
623,624,5.34894253334528e-08,0.0027206729690749665,9.030127215980954e-07,0.044792763098184696
624,625,5.202675401605461e-08,0.0026935228576403514,8.783198039985507e-07,0.0443568034375329
625,626,5.060407981538617e-08,0.0026666432483597458,8.543021148277319e-07,0.04392497215698976
626,627,4.922030838461211e-08,0.0026400314547894155,8.309411894114049e-07,0.04349723241322545
627,628,4.787437668518635e-08,0.002613684816992645,8.082190700031688e-07,0.043073547647216714
628,629,4.6565249545160725e-08,0.002587600701284165,7.861182869106642e-07,0.04265388158295824
629,630,4.529192010327421e-08,0.002561776499972357,7.646218509460567e-07,0.04223819822616248
630,631,4.40534102530421e-08,0.0025362096311080107,7.437132354404241e-07,0.041826461862944364
631,632,4.2848767645153885e-08,0.002510897538231749,7.233763661407266e-07,0.04141863705849069
632,633,4.1677065798495505e-08,0.0024858376901263357,7.035956096634877e-07,0.04101468865572033
633,634,4.0537404433216295e-08,0.0024610275805700965,6.843557582847382e-07,0.040614581773927516
634,635,3.942890691721601e-08,0.002436464728093335,6.656420217243664e-07,0.0402182818074156
635,636,3.835072137636786e-08,0.0024121466757367482,6.47440012158107e-07,0.03982575442412184
636,637,3.730201902918395e-08,0.0023880709908129516,6.297357374451806e-07,0.03943696556422449
637,638,3.62819931876146e-08,0.0023642352646690012,6.125155866953946e-07,0.03905188143874738
638,639,3.528986036727133e-08,0.00234063711245025,5.957663220534926e-07,0.03867046852814915
639,640,3.4324857178802404e-08,0.0023172741728710866,5.794750659315895e-07,0.03829269358090637
640,641,3.338624243731658e-08,0.00229414410798201,5.636292950139676e-07,0.03791852361208625
641,642,3.247329372069174e-08,0.0022712446029428124,5.482168273784893e-07,0.03754792590191025
642,643,3.158530981206553e-08,0.0022485733657968687,5.332258141699242e-07,0.037180867994314415
643,644,3.07216077022332e-08,0.0022261281272459854,5.186447307181652e-07,0.03681731769549468
644,645,2.988152381089293e-08,0.0022039066404315744,5.044623673233772e-07,0.03645724307245268
645,646,2.9064411988244387e-08,0.0021819066807123866,4.906678212623916e-07,0.036100612451529845
646,647,2.8269644292144847e-08,0.002160126045449129,4.772504874628325e-07,0.03574739441694008
647,648,2.7496609211752343e-08,0.0021385625537880815,4.642000515087119e-07,0.035397557809290325
648,649,2.6744712999793308e-08,0.00211721404644849,4.515064797594448e-07,0.03505107172410238
649,650,2.6013377563138818e-08,0.0020960783855109577,4.3916001513100156e-07,0.034707905510326986
650,651,2.53020405738269e-08,0.0020751534542089445,4.271511641062986e-07,0.034368028768852255
651,652,2.4610154691906416e-08,0.002054437156720934,4.154706956249754e-07,0.03403141135100951
652,653,2.393718867566008e-08,0.0020339274179664857,4.04109630647298e-07,0.03369802335707639
653,654,2.328262505013612e-08,0.0020136221834002876,3.930592339385086e-07,0.033367835134773816
654,655,2.2645960551237465e-08,0.001993519418815204,3.8231101084917896e-07,0.03304081727776276
