,Day since infection,"Proba Neut Min
 vs. BA.2 antigen","Proba Neut Max
 vs. BA.2 antigen","Proba Neut Min
 vs. B303000 antigen","Proba Neut Max
 vs. B303000 antigen"
511,512,2.0151313478766752e-05,0.13068565583044633,9.79655890886999e-06,0.06619139384721473
512,513,1.9600281069953596e-05,0.12948200962128964,9.528672991643283e-06,0.06555575646706635
513,514,1.906431633114103e-05,0.12828847700420176,9.268112348359558e-06,0.06492597164016001
514,515,1.85430072530135e-05,0.12710499154800148,9.01467667246969e-06,0.06430199037792528
515,516,1.8035953094686086e-05,0.12593148689228306,8.768171136264158e-06,0.0636837640052671
516,517,1.7542764070066497e-05,0.12476789675591626,8.528406238328401e-06,0.06307124416056997
517,518,1.7063061052202677e-05,0.12361415494534767,8.29519765888076e-06,0.0624643827956507
518,519,1.659647528062802e-05,0.12247019536270687,8.068366119662329e-06,0.06186313217565731
519,520,1.6142648076811206e-05,0.12133595201370984,7.847737241939434e-06,0.06126744487892155
520,521,1.5701230570486224e-05,0.12021135901537672,7.63314141827287e-06,0.060677273796760245
521,522,1.527188343064534e-05,0.11909635060355372,7.424413676071495e-06,0.06009257213323094
522,523,1.4854276604081562e-05,0.11799086114025148,7.221393556022804e-06,0.05951329340484157
523,524,1.4448089062146785e-05,0.11689482512079585,7.023924985305463e-06,0.05893939144021454
524,525,1.4053008554837376e-05,0.11580817718079695,6.831856159350558e-06,0.058370820379707644
525,526,1.3668731369653742e-05,0.11473085210293965,6.645039423602839e-06,0.057807534674992445
526,527,1.3294962098564511e-05,0.11366278482359504,6.463331161610242e-06,0.057249489088591954
527,528,1.2931413411076953e-05,0.11260391043925799,6.2865916846677194e-06,0.056696638693375156
528,529,1.2577805832969524e-05,0.11155416421281439,6.114685122904362e-06,0.05614893887201633
529,530,1.2233867532462916e-05,0.11051348157963592,5.947479321588567e-06,0.055606345316414174
530,531,1.1899334109943815e-05,0.10948179815351122,5.784845740208766e-06,0.05506881402707231
531,532,1.1573948396015332e-05,0.10845904973241005,5.626659352775398e-06,0.05453630131244702
532,533,1.1257460253211171e-05,0.10744517230408901,5.472798552341729e-06,0.05400876378825825
533,534,1.0949626382039668e-05,0.10644010205153265,5.32314505652387e-06,0.05348615837676496
534,535,1.0650210138130056e-05,0.10544377535824567,5.1775838183498735e-06,0.05296844230601094
535,536,1.0358981347047269e-05,0.10445612881338218,5.036002935998596e-06,0.05245557310903448
536,537,1.0075716126878298e-05,0.10347709921673132,4.89829356786764e-06,0.05194750862305075
537,538,9.800196718701137e-06,0.10250662358354701,4.764349847863336e-06,0.05144420698860086
538,539,9.532211318608041e-06,0.10154463914923606,4.634068805797753e-06,0.05094562664867264
539,540,9.271553912726382e-06,0.10059108337389733,4.50735028656446e-06,0.05045172634779349
540,541,9.01802412045516e-06,0.09964589394672285,4.384096873755183e-06,0.04996246513109448
541,542,8.771427042142399e-06,0.09870900879025679,4.264213814719753e-06,0.04947780234335031
542,543,8.531573105541312e-06,0.09778036606451757,4.147608948512627e-06,0.048997697627987225
543,544,8.298277922591524e-06,0.09685990417098655,4.034192632618172e-06,0.04852211092607506
544,545,8.071362148198702e-06,0.0959475617564608,3.923877677669552e-06,0.04805100247528593
545,546,7.850651339458281e-06,0.09504327771677978,3.816579277171606e-06,0.04758433280883445
546,547,7.635975824760166e-06,0.09414699120042025,3.7122149438850727e-06,0.04712206275439623
547,548,7.427170571339126e-06,0.09325864161196895,3.6107044466549e-06,0.046664153432999456
548,549,7.224075059708568e-06,0.09237816861546766,3.5119697476826417e-06,0.04621056625790054
549,550,7.0265331594265845e-06,0.09150551213763891,3.4159349432405506e-06,0.04576126293343441
550,551,6.834393008858797e-06,0.09064061237099463,3.322526204940779e-06,0.045316205453851066
551,552,6.6475068991600494e-06,0.08978340977682486,3.231671724002183e-06,0.04487535610212601
552,553,6.465731161142685e-06,0.08893384508807212,3.1433016544069048e-06,0.04443867744875918
553,554,6.28892605281095e-06,0.08809185931209362,3.057348059720688e-06,0.04400613235055051
554,555,6.1169556545559445e-06,0.08725739373331365,2.973744862577732e-06,0.04357768394936212
555,556,5.94968776268523e-06,0.08643038991576524,2.892427791278962e-06,0.0431532956708629
556,557,5.786993788725603e-06,0.08561078970552871,2.8133343320524418e-06,0.042732931223257276
557,558,5.628748660280181e-06,0.08479853523306047,2.7364036805366254e-06,0.04231655459599881
558,559,5.474830725216151e-06,0.08399356891542598,2.6615766953730358e-06,0.0419041300584897
559,560,5.325121657406839e-06,0.08319583345842685,2.588795851465875e-06,0.04149562215876634
560,561,5.179506367025688e-06,0.08240527185863311,2.5180051975715045e-06,0.04109099572217256
561,562,5.0378729105071685e-06,0.08162182740531365,2.4491503123336145e-06,0.04069021585001509
562,563,4.900112405392676e-06,0.0808454436822813,2.382178261983725e-06,0.040293247918216535
563,564,4.766118947618914e-06,0.08007606456963434,2.3170375607062255e-06,0.039900057575945835
564,565,4.635789527807077e-06,0.07931363424541482,2.253678130781367e-06,0.039510610744245334
565,566,4.509023953547242e-06,0.07855809718717488,2.1920512636164347e-06,0.03912487361464434
566,567,4.385724772903998e-06,0.07780939817345611,2.1321095811099866e-06,0.03874281264776358
567,568,4.265797197811061e-06,0.07706748228518356,2.0738070040104972e-06,0.038364394571907434
568,569,4.149149031795751e-06,0.07633229490697535,2.0170987097278825e-06,0.03798958638165151
569,570,4.035690601478237e-06,0.0756037817283729,1.9619411030236122e-06,0.037618355336418885
570,571,3.925334683185788e-06,0.07488188874498691,1.9082917807056177e-06,0.03725066895904672
571,572,3.817996439448024e-06,0.07416656225956864,1.8561094983216009e-06,0.036886495034350264
572,573,3.713593352938638e-06,0.07345774888300294,1.80535414051608e-06,0.036525801607674935
573,574,3.6120451619714444e-06,0.07275539553522448,1.7559866875016539e-06,0.03616855698344257
574,575,3.5132737999932218e-06,0.07205944944606368,1.707969187525471e-06,0.03581472972369448
575,576,3.4172033351875797e-06,0.07136985815601737,1.661264725782985e-06,0.03546428864662443
576,577,3.3237599120772288e-06,0.0706865695169524,1.6158373978836238e-06,0.035117202825107996
577,578,3.232871694236472e-06,0.07000953169273716,1.5716522800968136e-06,0.034773441585227216
578,579,3.1444688103343665e-06,0.06933869315980923,1.5286754045940043e-06,0.03443297450479077
579,580,3.058483299289705e-06,0.06867400270767321,1.4868737319151393e-06,0.03409577141184772
580,581,2.974849058423601e-06,0.06801540943933981,1.4462151260996592e-06,0.03376180238320037
581,582,2.893501791834119e-06,0.06736286277169568,1.4066683299285287e-06,0.03343103774291045
582,583,2.814378963766906e-06,0.0667163124358181,1.3682029414985308e-06,0.033103448060803675
583,584,2.737419746212666e-06,0.06607570847722632,1.3307893889091815e-06,0.03277900415097357
584,585,2.662564975941528e-06,0.0654410012560731,1.2943989112779164e-06,0.03245767707027725
585,586,2.5897571065414127e-06,0.06481214144728387,1.259003530651448e-06,0.03213943811683484
586,587,2.5189401667846667e-06,0.06418908004063628,1.2245760380169557e-06,0.03182425882852136
587,588,2.450059714331765e-06,0.06357176834078648,1.1910899656575324e-06,0.03151211098146456
588,589,2.3830627959853246e-06,0.06296015796724252,1.1585195699437278e-06,0.031202966588532388
589,590,2.3178979067228767e-06,0.06235420085428656,1.1268398122377121e-06,0.030896797897827843
590,591,2.254514950283948e-06,0.06175384925084548,1.0960263384651725e-06,0.030593577391176296
591,592,2.1928651997571436e-06,0.06115905572031166,1.0660554593533433e-06,0.03029327778261781
592,593,2.1329012600546093e-06,0.06056977314031875,1.0369041345548169e-06,0.02999587201689624
593,594,2.074577033717162e-06,0.05998595470246748,1.008549953107618e-06,0.02970133326794877
594,595,2.017847682500573e-06,0.05940755391200758,9.809711172259483e-07,0.0294096349373969
595,596,1.962669594957056e-06,0.05883452458747451,9.541464258688848e-07,0.029120750653037764
596,597,1.9090003515742637e-06,0.05826682086028412,9.280552559776112e-07,0.028834654267336002
597,598,1.8567986934669989e-06,0.05770439717428377,9.026775495968309e-07,0.028551319855917745
598,599,1.8060244889595012e-06,0.05714720828526343,8.77993797110399e-07,0.02827072171606204
599,600,1.75663870527476e-06,0.056595209260426604,8.539850226974011e-07,0.027992834365202057
600,601,1.7086033753388463e-06,0.05604835547782128,8.306327687890303e-07,0.02771763253941939
601,602,1.661881571690671e-06,0.05550660262573626,8.079190829679561e-07,0.027445091191944826
602,603,1.6164373756177852e-06,0.054969906702058036,7.858265032023581e-07,0.02717518549166309
603,604,1.5722358511771617e-06,0.05443822401359111,7.643380458555171e-07,0.02690789082161349
604,605,1.529243017883708e-06,0.05391151117534865,7.434371908088266e-07,0.026643182777501995
605,606,1.4874258233987803e-06,0.05338972510980311,7.231078704705851e-07,0.02638103716620721
606,607,1.4467521203265221e-06,0.05287282304610774,7.033344555651411e-07,0.026121430004298007
607,608,1.4071906401236234e-06,0.05236076251928723,6.841017459180421e-07,0.025864337516547486
608,609,1.3687109690074806e-06,0.051853501369394706,6.653949551349569e-07,0.025609736134454164
609,610,1.3312835244194687e-06,0.05135099774064056,6.471997021639808e-07,0.025357602494764597
610,611,1.2948795341527486e-06,0.050853210080491484,6.295019985280703e-07,0.02510791343800234
611,612,1.2594710113722485e-06,0.05036009713874223,6.122882394432594e-07,0.02486064600699789
612,613,1.2250307348526945e-06,0.04987161796655881,5.955451912731391e-07,0.024615777445424758
613,614,1.1915322286615293e-06,0.049387731915498945,5.792599823140065e-07,0.024373285196339967
614,615,1.1589497393993398e-06,0.048908398636499206,5.634200930249023e-07,0.02413314690072421
615,616,1.1272582185473112e-06,0.04843357807884774,5.480133455915137e-07,0.023895340396037024
616,617,1.0964333027052575e-06,0.04796323048912299,5.330278967097257e-07,0.023659843714762374
617,618,1.066451295606008e-06,0.04749731641011823,5.184522255952118e-07,0.023426635082972158
618,619,1.0372891465770806e-06,0.047035796679735564,5.042751262118728e-07,0.023195692918886124
619,620,1.0089244369959616e-06,0.04657863242986482,4.904857002774321e-07,0.02296699583144013
620,621,9.813353607501796e-07,0.04612578508523868,4.770733467163168e-07,0.022740522618860393
621,622,9.545007089162283e-07,0.04567721636226596,4.64027754776275e-07,0.0225162522672403
622,623,9.283998508857749e-07,0.0452328882678501,4.513388945914798e-07,0.02229416394912298
623,624,9.030127215980954e-07,0.044792763098184696,4.389970121865261e-07,0.022074237022093546
624,625,8.783198039985507e-07,0.0443568034375329,4.269926184852224e-07,0.021856451027370438
625,626,8.543021148277319e-07,0.04392497215698976,4.153164859799219e-07,0.021640785688408437
626,627,8.309411894114049e-07,0.04349723241322545,4.039596371852028e-07,0.021427220909502
627,628,8.082190700031688e-07,0.043073547647216714,3.929133424174225e-07,0.021215736774399363
628,629,7.861182869106642e-07,0.04265388158295824,3.821691085814649e-07,0.021006313544919775
629,630,7.646218509460567e-07,0.04223819822616248,3.717186768392722e-07,0.02079893165957647
630,631,7.437132354404241e-07,0.041826461862944364,3.6155401239579277e-07,0.02059357173220866
631,632,7.233763661407266e-07,0.04141863705849069,3.5166730050217865e-07,0.020390214550615515
632,633,7.035956096634877e-07,0.04101468865572033,3.4205094190387086e-07,0.020188841075201358
633,634,6.843557582847382e-07,0.040614581773927516,3.3269754273757e-07,0.019989432437621968
634,635,6.656420217243664e-07,0.0402182818074156,3.235999125328348e-07,0.019791969939441212
635,636,6.47440012158107e-07,0.03982575442412184,3.1475105777278856e-07,0.019596435050793337
636,637,6.297357374451806e-07,0.03943696556422449,3.061441747886917e-07,0.019402809409049926
637,638,6.125155866953946e-07,0.03905188143874738,2.9777264776154055e-07,0.019211074817495843
638,639,5.957663220534926e-07,0.03867046852814915,2.896300405064167e-07,0.01902121324401096
639,640,5.794750659315895e-07,0.03829269358090637,2.8171009325284047e-07,0.01883320681975753
640,641,5.636292950139676e-07,0.03791852361208625,2.7400671698263324e-07,0.018647037837877356
641,642,5.482168273784893e-07,0.03754792590191025,2.665139900992486e-07,0.01846268875219026
642,643,5.332258141699242e-07,0.037180867994314415,2.5922615198847865e-07,0.018280142175907566
643,644,5.186447307181652e-07,0.03681731769549468,2.5213760079800807e-07,0.018099380880343352
644,645,5.044623673233772e-07,0.03645724307245268,2.4524288522176363e-07,0.017920387793640247
645,646,4.906678212623916e-07,0.036100612451529845,2.385367069424049e-07,0.017743145999497778
646,647,4.772504874628325e-07,0.03574739441694008,2.3201390908500485e-07,0.017567638735909497
647,648,4.642000515087119e-07,0.035397557809290325,2.2566947721625041e-07,0.01739384939390687
648,649,4.515064797594448e-07,0.03505107172410238,2.1949853412639442e-07,0.01722176151630961
649,650,4.3916001513100156e-07,0.034707905510326986,2.1349633616551955e-07,0.01705135879648423
650,651,4.271511641062986e-07,0.034368028768852255,2.0765826824753475e-07,0.01688262507711058
651,652,4.154706956249754e-07,0.03403141135100951,2.0197984273995218e-07,0.01671554434895106
652,653,4.04109630647298e-07,0.03369802335707639,1.964566940237944e-07,0.016550100749633256
653,654,3.930592339385086e-07,0.033367835134773816,1.9108457594008144e-07,0.01638627856243491
654,655,3.8231101084917896e-07,0.03304081727776276,1.858593586812063e-07,0.01622406221507966
