,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
171,172,0.8543370232689811,0.9678430440504101
172,173,0.8529393245034191,0.9671850791427485
173,174,0.8513289565462309,0.9665768215876848
174,175,0.849512772620555,0.965932635800894
175,176,0.8439865807769154,0.9652536755536546
176,177,0.8373327279209134,0.9645410964667939
177,178,0.830488573106184,0.9638276585672639
178,179,0.8234591639050793,0.9631846002084574
179,180,0.8162504130214131,0.9625089685764373
180,181,0.8088690857950114,0.9618010521429652
181,182,0.8013227762717484,0.9610613439024073
182,183,0.7936187053032857,0.9602903478970638
183,184,0.785762313375698,0.9594885852152946
184,185,0.7777596813300225,0.9586565993166327
185,186,0.7696173996035082,0.9577949606794712
186,187,0.7613425621122311,0.9569042707598672
187,188,0.7529427186701829,0.9559851652443554
188,189,0.7444257866399011,0.9550383165753342
189,190,0.7357988264764157,0.9540643644270913
190,191,0.7270685408437958,0.953063303456249
191,192,0.7182419620550258,0.9520351196865291
192,193,0.7093263443955846,0.9509798846653461
193,194,0.7003291450608544,0.9498976965792737
194,195,0.6912580045672971,0.9487886813004076
195,196,0.6821206659162259,0.9476529932390019
196,197,0.6729242463743463,0.946490815987296
197,198,0.6636756800924755,0.9453023627392737
198,199,0.654381982237947,0.9440878764710752
199,200,0.6450501939241265,0.9428476298669385
200,201,0.635687370727295,0.941581847590464
201,202,0.6263005722391971,0.9402904196610571
202,203,0.6168968527035645,0.9389733000327274
203,204,0.6074830164206861,0.9376304766208111
204,205,0.5980653956206194,0.9362619570412534
205,206,0.5886502255596587,0.9348677688057638
206,207,0.57924364900364,0.9334479594312067
207,208,0.5698517039598856,0.9320025964575785
208,209,0.560480309460154,0.9305317673690046
209,210,0.5511352634453934,0.929035579412295
210,211,0.541822242038546,0.9275141593077472
211,212,0.5325467670817415,0.9259675980665958
212,213,0.5233138991988948,0.9243958213389771
213,214,0.5141285400604637,0.922798801584168
214,215,0.5049954399329573,0.9211765291661195
215,216,0.49591916087392685,0.9195290082942859
216,217,0.48690407886547815,0.9178562570829214
217,218,0.47795438714542426,0.9161583075727022
218,219,0.46907410068182565,0.9144352057128896
219,220,0.4602670617327501,0.9126870113022894
220,221,0.45153694642981457,0.9109137978873132
221,222,0.44288725885019065,0.9091156526155029
222,223,0.4343210793749346,0.9072926570157699
223,224,0.42584138840547936,0.9054448038974735
224,225,0.4174510469391246,0.9035721042346286
225,226,0.4091527156797561,0.9016745840509655
226,227,0.4009488613040457,0.8997522799414491
227,228,0.39284176345761124,0.8978052385691837
228,229,0.3848335218826635,0.8958335144914796
229,230,0.37692602312999357,0.8938371755342808
230,231,0.3691209207035776,0.891816300622775
231,232,0.3614197040621234,0.8897709792479456
232,233,0.3538237145793022,0.887701311437348
233,234,0.34633415604894535,0.8856074077088836
234,235,0.338952018031744,0.8834893582047946
235,236,0.3316779348984157,0.8813472202353086
236,237,0.32451274215402326,0.8791810707019121
237,238,0.3174571524303216,0.8769909949741601
238,239,0.31051172424611817,0.8747770869336924
239,240,0.30367686977986574,0.8725394490169288
240,241,0.29695286289226797,0.8702781922534607
241,242,0.29033984736282437,0.8679934363001148
242,243,0.2838378453055249,0.865685309470676
243,244,0.2774467657302985,0.8633539487612594
244,245,0.27116641321829205,0.8609994998713255
245,246,0.26499649668060044,0.8586221172203383
246,247,0.2589366381716609,0.8562219621183068
247,248,0.25298638173015486,0.8537991715881295
248,249,0.2471452022218954,0.8513538824914169
249,250,0.241412514160824,0.8488862429076509
250,251,0.23578767779297594,0.8463964078528186
251,252,0.23026962939369156,0.8438845392942436
252,253,0.22485755461581913,0.8413508061653535
253,254,0.21955091756907208,0.8387953843804894
254,255,0.21434900680229496,0.836218456849859
255,256,0.20925059822686154,0.8336202134947387
256,257,0.20425465695700729,0.8310008512630254
257,258,0.19936012860116026,0.8283605741452397
258,259,0.19456589862184748,0.8256995931910769
259,260,0.18987079801771667,0.8230181265266046
260,261,0.18527360895303635,0.820316399372202
261,262,0.18077307032443413,0.8175946314492077
262,263,0.17636788325551378,0.8148530284735331
263,264,0.1720567165108402,0.8120918101128773
264,265,0.16783821182162328,0.8093112014491779
265,266,0.1637109891162264,0.806511432835118
266,267,0.1596736516494075,0.8036927398669389
267,268,0.15572479102494063,0.8008553633588787
268,269,0.15186299210698062,0.7979995493193591
269,270,0.14808683781619758,0.7951255489290392
270,271,0.14439491380735625,0.7922336185208554
271,272,0.14078581302560178,0.789324019562158
272,273,0.13725814013928095,0.7863970186390559
273,274,0.13381043258810998,0.783452887443073
274,275,0.1304409541731245,0.7804919027602166
275,276,0.12714823527401664,0.7775143464625568
276,277,0.12393106666469667,0.7745205043549334
277,278,0.12078822519111054,0.77151065294657
278,279,0.11771847247760514,0.7684850731276613
279,280,0.11472055737759046,0.7654440319571447
280,281,0.11179321837200329,0.7623878104992126
281,282,0.1089351859140576,0.7593166942478876
282,283,0.10614518471901147,0.756230971563
283,284,0.1034219359978884,0.7531309336020744
284,285,0.1007641596342902,0.7500168742548322
285,286,0.09817057630364368,0.746889090080414
286,287,0.09563990953441237,0.7437478802474295
287,288,0.09317088771096194,0.7405935464769315
288,289,0.09076224601795224,0.7374263929884102
289,290,0.08841272832627645,0.7342467264488994
290,291,0.08612108902070537,0.7310548559252769
291,292,0.08388609476953934,0.7278510928398425
292,293,0.08170652623668928,0.7246357509292515
293,294,0.07958117763931438,0.7214091462068668
